secid,date,days,cp_flag,delta,impl_volatility,impl_strike,impl_premium,dispersion
101310.0,2022-01-06,152.0,C,25.0,0.286287,3771.08,82.24091,0.003049
101310.0,2022-01-06,152.0,C,30.0,0.286501,3668.252,104.5929,0.002818
101310.0,2022-01-06,152.0,C,35.0,0.287599,3576.536,129.3161,0.003389
101310.0,2022-01-06,152.0,C,40.0,0.289385,3491.763,156.6809,0.004142
101310.0,2022-01-06,152.0,C,45.0,0.291881,3411.147,187.1318,0.004987
101310.0,2022-01-06,152.0,C,50.0,0.295235,3332.67,221.296,0.005831
101310.0,2022-01-06,152.0,C,55.0,0.299354,3254.377,259.8148,0.00651
101310.0,2022-01-06,152.0,C,60.0,0.303925,3174.491,303.2609,0.007246
101310.0,2022-01-06,152.0,C,65.0,0.309094,3091.395,352.8503,0.008436
101310.0,2022-01-06,152.0,C,70.0,0.315337,3002.861,410.5958,0.010174
101310.0,2022-01-06,152.0,C,75.0,0.322811,2905.944,478.9718,0.013023
101310.0,2022-01-06,152.0,C,80.0,0.331935,2796.085,562.2824,0.020437
101310.0,2022-01-06,152.0,C,85.0,0.346184,2661.741,672.4103,0.036859
101310.0,2022-01-06,152.0,C,90.0,0.372823,2474.865,837.2517,0.058612
101310.0,2022-01-06,182.0,P,-90.0,0.281537,4277.55,1034.968,0.00348
101310.0,2022-01-06,182.0,P,-85.0,0.28013,4080.847,855.2123,0.002862
101310.0,2022-01-06,182.0,P,-80.0,0.279261,3929.532,723.0423,0.002192
101310.0,2022-01-06,182.0,P,-75.0,0.279185,3805.085,619.9197,0.00207
101310.0,2022-01-06,182.0,P,-70.0,0.279737,3697.05,535.4897,0.002488
101310.0,2022-01-06,182.0,P,-65.0,0.280862,3599.782,464.3183,0.003208
101310.0,2022-01-06,182.0,P,-60.0,0.282631,3509.7,403.166,0.004099
101310.0,2022-01-06,182.0,P,-55.0,0.285217,3424.045,349.8057,0.005066
101310.0,2022-01-06,182.0,P,-50.0,0.288813,3340.661,302.8063,0.005832
101310.0,2022-01-06,182.0,P,-45.0,0.293106,3257.307,260.4867,0.006096
101310.0,2022-01-06,182.0,P,-40.0,0.297441,3172.195,221.294,0.006328
101310.0,2022-01-06,182.0,P,-35.0,0.301947,3083.987,185.0115,0.007274
101310.0,2022-01-06,182.0,P,-30.0,0.307385,2990.493,151.7516,0.008989
101310.0,2022-01-06,182.0,P,-25.0,0.314171,2888.506,121.1431,0.011196
101310.0,2022-01-06,182.0,P,-20.0,0.322203,2773.78,92.69722,0.015304
101310.0,2022-01-06,182.0,P,-15.0,0.332968,2637.481,66.47904,0.024641
101310.0,2022-01-06,182.0,P,-10.0,0.350709,2457.691,42.57606,0.03797
101310.0,2022-01-06,182.0,C,10.0,0.296208,4375.979,29.71942,0.011598
101310.0,2022-01-06,182.0,C,15.0,0.290925,4138.151,47.66555,0.008501
101310.0,2022-01-06,182.0,C,20.0,0.287246,3965.019,67.34279,0.004874
101310.0,2022-01-06,182.0,C,25.0,0.286005,3829.96,89.18574,0.002801
101310.0,2022-01-06,182.0,C,30.0,0.286236,3715.982,113.3853,0.002653
101310.0,2022-01-06,182.0,C,35.0,0.28726,3614.469,140.0978,0.003268
101310.0,2022-01-06,182.0,C,40.0,0.288985,3520.952,169.6444,0.004164
101310.0,2022-01-06,182.0,C,45.0,0.291562,3432.391,202.57,0.005204
101310.0,2022-01-06,182.0,C,50.0,0.29522,3346.462,239.6501,0.006105
101310.0,2022-01-06,182.0,C,55.0,0.299709,3260.777,281.5117,0.006488
101310.0,2022-01-06,182.0,C,60.0,0.304321,3173.381,328.4075,0.006726
101310.0,2022-01-06,182.0,C,65.0,0.309092,3082.842,381.4101,0.007678
101310.0,2022-01-06,182.0,C,70.0,0.314835,2986.929,442.8761,0.009644
101310.0,2022-01-06,182.0,C,75.0,0.322169,2882.177,515.9667,0.012932
101310.0,2022-01-06,182.0,C,80.0,0.331605,2763.35,605.5184,0.020527
101310.0,2022-01-06,182.0,C,85.0,0.346418,2618.223,723.9451,0.03626
101310.0,2022-01-06,182.0,C,90.0,0.372745,2419.216,898.4391,0.0556
101310.0,2022-01-06,273.0,P,-90.0,0.282748,4559.924,1319.884,0.002711
101310.0,2022-01-06,273.0,P,-85.0,0.281648,4312.931,1092.891,0.002271
101310.0,2022-01-06,273.0,P,-80.0,0.280948,4121.309,924.0763,0.001997
101310.0,2022-01-06,273.0,P,-75.0,0.280858,3963.259,791.4896,0.002323
101310.0,2022-01-06,273.0,P,-70.0,0.281545,3826.874,683.3841,0.003139
101310.0,2022-01-06,273.0,P,-65.0,0.283273,3705.449,593.4766,0.004149
101310.0,2022-01-06,273.0,P,-60.0,0.286015,3593.646,516.9077,0.004764
101310.0,2022-01-06,273.0,P,-55.0,0.289049,3486.596,448.8704,0.004656
101310.0,2022-01-06,273.0,P,-50.0,0.291791,3381.736,386.8631,0.0043
101310.0,2022-01-06,273.0,P,-45.0,0.294265,3277.828,330.1009,0.004177
101310.0,2022-01-06,273.0,P,-40.0,0.296692,3173.623,278.1487,0.004409
101310.0,2022-01-06,273.0,P,-35.0,0.299388,3067.479,230.7787,0.005217
101310.0,2022-01-06,273.0,P,-30.0,0.303154,2956.798,187.9958,0.00727
101310.0,2022-01-06,273.0,P,-25.0,0.309629,2836.522,149.8782,0.011206
101310.0,2022-01-06,273.0,P,-20.0,0.320281,2698.45,115.7497,0.017698
101310.0,2022-01-06,273.0,P,-15.0,0.335852,2531.143,84.36214,0.026356
101310.0,2022-01-06,273.0,P,-10.0,0.354918,2319.591,54.20442,0.031831
101310.0,2022-01-06,273.0,C,10.0,0.295446,4702.914,35.66295,0.006853
101310.0,2022-01-06,273.0,C,15.0,0.292674,4403.958,57.58535,0.00542
101310.0,2022-01-06,273.0,C,20.0,0.290515,4183.492,81.66717,0.004083
101310.0,2022-01-06,273.0,C,25.0,0.28931,4007.638,108.0669,0.003581
101310.0,2022-01-06,273.0,C,30.0,0.289295,3859.806,137.1332,0.003996
101310.0,2022-01-06,273.0,C,35.0,0.290696,3730.634,169.4419,0.004912
101310.0,2022-01-06,273.0,C,40.0,0.293498,3613.31,205.5875,0.005648
101310.0,2022-01-06,273.0,C,45.0,0.296912,3501.933,245.7264,0.005621
101310.0,2022-01-06,273.0,C,50.0,0.300082,3393.072,289.8264,0.005147
101310.0,2022-01-06,273.0,C,55.0,0.302856,3285.21,338.2178,0.004791
101310.0,2022-01-06,273.0,C,60.0,0.305445,3177.186,391.6613,0.004827
101310.0,2022-01-06,273.0,C,65.0,0.30825,3067.37,451.6582,0.005674
101310.0,2022-01-06,273.0,C,70.0,0.312314,2952.996,521.1285,0.00838
101310.0,2022-01-06,273.0,C,75.0,0.31997,2828.15,606.319,0.014435
101310.0,2022-01-06,273.0,C,80.0,0.334174,2681.82,717.7351,0.025184
101310.0,2022-01-06,273.0,C,85.0,0.356455,2499.206,868.2018,0.037378
101310.0,2022-01-06,273.0,C,90.0,0.382289,2268.098,1066.853,0.042684
101310.0,2022-01-06,365.0,P,-90.0,0.282934,4805.768,1566.862,0.002123
101310.0,2022-01-06,365.0,P,-85.0,0.282218,4519.411,1302.668,0.001758
101310.0,2022-01-06,365.0,P,-80.0,0.282028,4295.641,1104.573,0.001652
101310.0,2022-01-06,365.0,P,-75.0,0.282721,4111.23,949.1412,0.00221
101310.0,2022-01-06,365.0,P,-70.0,0.284315,3952.073,822.4042,0.002864
101310.0,2022-01-06,365.0,P,-65.0,0.28641,3808.559,714.9079,0.003179
101310.0,2022-01-06,365.0,P,-60.0,0.288623,3674.813,620.8445,0.003222
101310.0,2022-01-06,365.0,P,-55.0,0.290702,3547.117,536.6329,0.00317
101310.0,2022-01-06,365.0,P,-50.0,0.292577,3423.405,460.5416,0.003193
101310.0,2022-01-06,365.0,P,-45.0,0.294353,3302.073,391.5559,0.003344
101310.0,2022-01-06,365.0,P,-40.0,0.296178,3181.529,328.9272,0.003698
101310.0,2022-01-06,365.0,P,-35.0,0.298357,3059.745,272.1676,0.004613
101310.0,2022-01-06,365.0,P,-30.0,0.301789,2933.737,221.2801,0.006894
101310.0,2022-01-06,365.0,P,-25.0,0.308506,2797.414,176.527,0.011386
101310.0,2022-01-06,365.0,P,-20.0,0.320372,2640.695,136.9223,0.017984
101310.0,2022-01-06,365.0,P,-15.0,0.336305,2453.448,99.90359,0.023775
101310.0,2022-01-06,365.0,P,-10.0,0.351735,2227.302,63.40153,0.025206
101310.0,2022-01-06,365.0,C,10.0,0.295188,5013.935,40.58396,0.00384
101310.0,2022-01-06,365.0,C,15.0,0.293975,4656.739,65.77999,0.003208
101310.0,2022-01-06,365.0,C,20.0,0.293155,4393.409,93.58258,0.002703
101310.0,2022-01-06,365.0,C,25.0,0.293119,4183.233,124.1647,0.002752
101310.0,2022-01-06,365.0,C,30.0,0.294252,4006.822,157.9455,0.003416
101310.0,2022-01-06,365.0,C,35.0,0.29637,3851.655,195.3554,0.003902
101310.0,2022-01-06,365.0,C,40.0,0.29878,3708.806,236.4653,0.003902
101310.0,2022-01-06,365.0,C,45.0,0.301009,3573.29,281.3109,0.003745
101310.0,2022-01-06,365.0,C,50.0,0.303003,3442.644,330.2988,0.00373
101310.0,2022-01-06,365.0,C,55.0,0.30491,3315.071,384.0535,0.003913
101310.0,2022-01-06,365.0,C,60.0,0.306913,3188.787,443.4867,0.004344
101310.0,2022-01-06,365.0,C,65.0,0.30936,3061.546,510.244,0.005462
101310.0,2022-01-06,365.0,C,70.0,0.313382,2930.021,587.7139,0.008627
101310.0,2022-01-06,365.0,C,75.0,0.322078,2786.729,684.0919,0.01601
101310.0,2022-01-06,365.0,C,80.0,0.339339,2617.452,812.8066,0.027028
101310.0,2022-01-06,365.0,C,85.0,0.362685,2411.085,980.2729,0.034483
101310.0,2022-01-06,365.0,C,90.0,0.383391,2164.972,1185.528,0.034739
101310.0,2022-01-06,547.0,P,-90.0,0.28336,5213.168,1974.34,0.001565
101310.0,2022-01-06,547.0,P,-85.0,0.283033,4873.425,1659.145,0.00142
101310.0,2022-01-06,547.0,P,-80.0,0.283173,4599.912,1414.938,0.001645
101310.0,2022-01-06,547.0,P,-75.0,0.284128,4370.733,1219.428,0.002235
101310.0,2022-01-06,547.0,P,-70.0,0.285645,4170.577,1057.105,0.002499
101310.0,2022-01-06,547.0,P,-65.0,0.287125,3988.272,916.6438,0.002479
101310.0,2022-01-06,547.0,P,-60.0,0.28857,3818.787,793.0927,0.002595
101310.0,2022-01-06,547.0,P,-55.0,0.290174,3659.09,683.8903,0.002879
101310.0,2022-01-06,547.0,P,-50.0,0.29192,3505.874,586.2112,0.003188
101310.0,2022-01-06,547.0,P,-45.0,0.293683,3356.526,497.9358,0.003452
101310.0,2022-01-06,547.0,P,-40.0,0.2954,3209.007,417.7704,0.00372
101310.0,2022-01-06,547.0,P,-35.0,0.297198,3061.094,344.7874,0.004267
101310.0,2022-01-06,547.0,P,-30.0,0.299714,2910.061,279.0196,0.00591
101310.0,2022-01-06,547.0,P,-25.0,0.304885,2750.03,221.163,0.010026
101310.0,2022-01-06,547.0,P,-20.0,0.315378,2569.385,170.7192,0.016295
101310.0,2022-01-06,547.0,P,-15.0,0.329352,2357.979,123.7775,0.020716
101310.0,2022-01-06,547.0,P,-10.0,0.341527,2109.335,77.70558,0.021467
101310.0,2022-01-06,547.0,C,10.0,0.296402,5623.396,48.63973,0.002352
101310.0,2022-01-06,547.0,C,15.0,0.295975,5141.501,78.89181,0.002264
101310.0,2022-01-06,547.0,C,20.0,0.295871,4790.318,112.2927,0.002219
101310.0,2022-01-06,547.0,C,25.0,0.296373,4511.839,149.0005,0.002323
101310.0,2022-01-06,547.0,C,30.0,0.297518,4278.055,189.2528,0.002435
101310.0,2022-01-06,547.0,C,35.0,0.2989,4071.812,233.2117,0.0025
101310.0,2022-01-06,547.0,C,40.0,0.300401,3884.19,281.1117,0.00279
101310.0,2022-01-06,547.0,C,45.0,0.302223,3710.08,333.516,0.003252
101310.0,2022-01-06,547.0,C,50.0,0.304353,3544.839,391.07,0.003601
101310.0,2022-01-06,547.0,C,55.0,0.306532,3384.822,454.2218,0.003747
101310.0,2022-01-06,547.0,C,60.0,0.308598,3227.429,523.6402,0.003884
101310.0,2022-01-06,547.0,C,65.0,0.310723,3070.313,600.6861,0.004614
101310.0,2022-01-06,547.0,C,70.0,0.313893,2910.405,688.7224,0.007502
101310.0,2022-01-06,547.0,C,75.0,0.321459,2739.999,796.9601,0.01503
101310.0,2022-01-06,547.0,C,80.0,0.338542,2542.158,942.0665,0.025388
101310.0,2022-01-06,547.0,C,85.0,0.360263,2307.265,1125.609,0.030041
101310.0,2022-01-06,547.0,C,90.0,0.377039,2035.942,1342.795,0.028895
101310.0,2022-01-06,730.0,P,-90.0,0.283821,5535.913,2295.516,0.001113
101310.0,2022-01-06,730.0,P,-85.0,0.283509,5167.41,1952.218,0.001071
101310.0,2022-01-06,730.0,P,-80.0,0.283296,4856.285,1672.191,0.00117
101310.0,2022-01-06,730.0,P,-75.0,0.283465,4590.374,1442.284,0.001629
101310.0,2022-01-06,730.0,P,-70.0,0.284319,4356.843,1249.726,0.002284
101310.0,2022-01-06,730.0,P,-65.0,0.285789,4146.804,1085.585,0.002716
101310.0,2022-01-06,730.0,P,-60.0,0.287548,3951.847,941.582,0.002846
101310.0,2022-01-06,730.0,P,-55.0,0.289282,3767.165,812.924,0.002819
101310.0,2022-01-06,730.0,P,-50.0,0.290802,3589.136,696.2455,0.00282
101310.0,2022-01-06,730.0,P,-45.0,0.292141,3416.012,590.2758,0.0029
101310.0,2022-01-06,730.0,P,-40.0,0.2934,3245.949,494.1202,0.003099
101310.0,2022-01-06,730.0,P,-35.0,0.294804,3076.704,406.9548,0.003671
101310.0,2022-01-06,730.0,P,-30.0,0.297058,2905.167,328.8479,0.00523
101310.0,2022-01-06,730.0,P,-25.0,0.301802,2725.307,260.1532,0.008445
101310.0,2022-01-06,730.0,P,-20.0,0.310204,2527.173,199.2407,0.012573
101310.0,2022-01-06,730.0,P,-15.0,0.320277,2302.219,142.4243,0.015457
101310.0,2022-01-06,730.0,P,-10.0,0.329077,2040.664,88.37544,0.016179
101310.0,2022-01-06,730.0,C,10.0,0.297526,6243.198,55.21852,0.001479
101310.0,2022-01-06,730.0,C,15.0,0.297448,5630.83,89.5221,0.001353
101310.0,2022-01-06,730.0,C,20.0,0.297471,5188.048,127.3004,0.001237
101310.0,2022-01-06,730.0,C,25.0,0.297692,4837.491,168.577,0.00125
101310.0,2022-01-06,730.0,C,30.0,0.298264,4544.857,213.5344,0.001547
101310.0,2022-01-06,730.0,C,35.0,0.299346,4291.013,262.5854,0.002193
101310.0,2022-01-06,730.0,C,40.0,0.30111,4064.608,316.3465,0.003019
101310.0,2022-01-06,730.0,C,45.0,0.303467,3856.602,375.3772,0.003497
101310.0,2022-01-06,730.0,C,50.0,0.30579,3659.128,439.7298,0.003417
101310.0,2022-01-06,730.0,C,55.0,0.307686,3468.327,509.6319,0.003185
101310.0,2022-01-06,730.0,C,60.0,0.309281,3282.151,585.9656,0.00322
101310.0,2022-01-06,730.0,C,65.0,0.310991,3098.365,670.3871,0.004124
101310.0,2022-01-06,730.0,C,70.0,0.313966,2913.402,766.8511,0.007165
101310.0,2022-01-06,730.0,C,75.0,0.321319,2719.106,884.7311,0.013731
101310.0,2022-01-06,730.0,C,80.0,0.335981,2500.592,1036.696,0.021319
101310.0,2022-01-06,730.0,C,85.0,0.352942,2249.616,1222.562,0.024549
101310.0,2022-01-06,730.0,C,90.0,0.366183,1962.04,1443.962,0.023854
101310.0,2022-01-07,10.0,P,-90.0,0.209543,3400.723,154.6174,0.008552
101310.0,2022-01-07,10.0,P,-85.0,0.212756,3374.107,131.4682,0.007512
101310.0,2022-01-07,10.0,P,-80.0,0.215812,3352.649,113.9828,0.007075
101310.0,2022-01-07,10.0,P,-75.0,0.21882,3333.936,99.75548,0.006783
101310.0,2022-01-07,10.0,P,-70.0,0.221683,3316.781,87.62193,0.006318
101310.0,2022-01-07,10.0,P,-65.0,0.224384,3300.55,76.97494,0.005972
101310.0,2022-01-07,10.0,P,-60.0,0.227094,3284.853,67.49099,0.005936
101310.0,2022-01-07,10.0,P,-55.0,0.229974,3269.387,58.9776,0.006076
101310.0,2022-01-07,10.0,P,-50.0,0.233201,3253.857,51.28402,0.006397
101310.0,2022-01-07,10.0,P,-45.0,0.23702,3237.941,44.2947,0.006973
101310.0,2022-01-07,10.0,P,-40.0,0.241507,3221.248,37.89171,0.007622
101310.0,2022-01-07,10.0,P,-35.0,0.246427,3203.394,31.93387,0.008196
101310.0,2022-01-07,10.0,P,-30.0,0.251598,3183.962,26.33618,0.009418
101310.0,2022-01-07,10.0,P,-25.0,0.257893,3162.037,21.13727,0.01454
101310.0,2022-01-07,10.0,P,-20.0,0.269132,3134.895,16.50684,0.031421
101310.0,2022-01-07,10.0,P,-15.0,0.293786,3095.291,12.54761,0.066679
101310.0,2022-01-07,10.0,P,-10.0,0.336564,3032.115,8.773503,0.111357
101310.0,2022-01-07,10.0,C,10.0,0.267036,3444.389,6.677988,0.040879
101310.0,2022-01-07,10.0,C,15.0,0.253372,3398.977,10.39219,0.025177
101310.0,2022-01-07,10.0,C,20.0,0.246193,3367.792,14.50185,0.01315
101310.0,2022-01-07,10.0,C,25.0,0.24347,3343.853,19.1445,0.007594
101310.0,2022-01-07,10.0,C,30.0,0.243016,3323.542,24.36981,0.00662
101310.0,2022-01-07,10.0,C,35.0,0.243879,3305.199,30.23093,0.006968
101310.0,2022-01-07,10.0,C,40.0,0.24556,3287.897,36.79062,0.007362
101310.0,2022-01-07,10.0,C,45.0,0.247789,3271.069,44.14266,0.007714
101310.0,2022-01-07,10.0,C,50.0,0.250877,3254.313,52.49112,0.008503
101310.0,2022-01-07,10.0,C,55.0,0.255457,3237.164,62.18697,0.009824
101310.0,2022-01-07,10.0,C,60.0,0.261481,3219.046,73.57402,0.010949
101310.0,2022-01-07,10.0,C,65.0,0.268215,3199.48,86.85641,0.012179
101310.0,2022-01-07,10.0,C,70.0,0.275803,3177.871,102.565,0.020234
101310.0,2022-01-07,10.0,C,75.0,0.289138,3151.792,123.4672,0.060512
101310.0,2022-01-07,10.0,C,80.0,0.33419,3108.3,163.7966,0.176825
101310.0,2022-01-07,10.0,C,85.0,0.472938,3007.259,264.6939,0.364443
101310.0,2022-01-07,10.0,C,90.0,0.689536,2827.349,442.534,0.506331
101310.0,2022-01-07,30.0,P,-90.0,0.28426,3620.105,380.265,0.015227
101310.0,2022-01-07,30.0,P,-85.0,0.285768,3551.152,319.0557,0.014123
101310.0,2022-01-07,30.0,P,-80.0,0.287269,3496.757,273.4078,0.01317
101310.0,2022-01-07,30.0,P,-75.0,0.288877,3450.406,236.8082,0.012509
101310.0,2022-01-07,30.0,P,-70.0,0.29066,3408.985,206.2077,0.012117
101310.0,2022-01-07,30.0,P,-65.0,0.292631,3370.699,179.9001,0.011945
101310.0,2022-01-07,30.0,P,-60.0,0.294768,3334.336,156.7778,0.011895
101310.0,2022-01-07,30.0,P,-55.0,0.296953,3299.024,136.114,0.011857
101310.0,2022-01-07,30.0,P,-50.0,0.29908,3264.114,117.4029,0.011867
101310.0,2022-01-07,30.0,P,-45.0,0.301248,3229.081,100.3704,0.012103
101310.0,2022-01-07,30.0,P,-40.0,0.304048,3193.248,84.94854,0.012829
101310.0,2022-01-07,30.0,P,-35.0,0.309279,3155.317,71.31065,0.014519
101310.0,2022-01-07,30.0,P,-30.0,0.319201,3112.812,59.44618,0.016991
101310.0,2022-01-07,30.0,P,-25.0,0.331613,3064.009,48.3583,0.018691
101310.0,2022-01-07,30.0,P,-20.0,0.342915,3008.432,37.39281,0.021148
101310.0,2022-01-07,30.0,P,-15.0,0.353661,2942.895,26.80231,0.02658
101310.0,2022-01-07,30.0,P,-10.0,0.365459,2859.258,16.84863,0.034984
101310.0,2022-01-07,30.0,C,10.0,0.314754,3666.057,13.38091,0.026309
101310.0,2022-01-07,30.0,C,15.0,0.307952,3578.027,21.43808,0.018448
101310.0,2022-01-07,30.0,C,20.0,0.304575,3513.864,30.4098,0.013861
101310.0,2022-01-07,30.0,C,25.0,0.303422,3462.087,40.39161,0.012031
101310.0,2022-01-07,30.0,C,30.0,0.303557,3417.247,51.47485,0.011399
101310.0,2022-01-07,30.0,C,35.0,0.304544,3376.577,63.76098,0.011174
101310.0,2022-01-07,30.0,C,40.0,0.306107,3338.387,77.36581,0.011117
101310.0,2022-01-07,30.0,C,45.0,0.307981,3301.544,92.44138,0.011133
101310.0,2022-01-07,30.0,C,50.0,0.310001,3265.259,109.148,0.011236
101310.0,2022-01-07,30.0,C,55.0,0.312279,3228.909,127.7763,0.011584
101310.0,2022-01-07,30.0,C,60.0,0.31558,3191.69,149.059,0.01266
101310.0,2022-01-07,30.0,C,65.0,0.32236,3151.981,174.8819,0.015678
101310.0,2022-01-07,30.0,C,70.0,0.335546,3106.664,208.3372,0.020401
101310.0,2022-01-07,30.0,C,75.0,0.351716,3053.948,249.8192,0.026004
101310.0,2022-01-07,30.0,C,80.0,0.367574,2992.823,299.6926,0.038366
101310.0,2022-01-07,30.0,C,85.0,0.386188,2917.538,364.1172,0.060988
101310.0,2022-01-07,30.0,C,90.0,0.411751,2815.246,456.0626,0.092155
101310.0,2022-01-07,60.0,P,-90.0,0.276288,3773.879,537.4844,0.005068
101310.0,2022-01-07,60.0,P,-85.0,0.277505,3676.01,450.0093,0.00498
101310.0,2022-01-07,60.0,P,-80.0,0.279076,3599.565,385.3574,0.005063
101310.0,2022-01-07,60.0,P,-75.0,0.280811,3534.702,333.6631,0.00506
101310.0,2022-01-07,60.0,P,-70.0,0.282388,3476.591,290.0969,0.00506
101310.0,2022-01-07,60.0,P,-65.0,0.283906,3422.971,252.485,0.005198
101310.0,2022-01-07,60.0,P,-60.0,0.285545,3372.362,219.51,0.005389
101310.0,2022-01-07,60.0,P,-55.0,0.287268,3323.549,190.1574,0.005547
101310.0,2022-01-07,60.0,P,-50.0,0.289092,3275.622,163.7569,0.005725
101310.0,2022-01-07,60.0,P,-45.0,0.291318,3227.782,139.9801,0.006116
101310.0,2022-01-07,60.0,P,-40.0,0.294507,3178.954,118.6047,0.007082
101310.0,2022-01-07,60.0,P,-35.0,0.299331,3127.66,99.42832,0.008826
101310.0,2022-01-07,60.0,P,-30.0,0.306179,3071.917,82.08104,0.011025
101310.0,2022-01-07,60.0,P,-25.0,0.314626,3009.576,65.98606,0.013426
101310.0,2022-01-07,60.0,P,-20.0,0.323992,2938.146,50.78018,0.01683
101310.0,2022-01-07,60.0,P,-15.0,0.334386,2853.093,36.41013,0.022578
101310.0,2022-01-07,60.0,P,-10.0,0.346486,2744.43,22.94007,0.031468
101310.0,2022-01-07,60.0,C,10.0,0.303648,3838.902,18.01674,0.02183
101310.0,2022-01-07,60.0,C,15.0,0.297202,3713.572,28.85571,0.013465
101310.0,2022-01-07,60.0,C,20.0,0.294179,3623.156,40.93478,0.007841
101310.0,2022-01-07,60.0,C,25.0,0.293283,3550.638,54.37157,0.005771
101310.0,2022-01-07,60.0,C,30.0,0.293498,3488.005,69.2567,0.005508
101310.0,2022-01-07,60.0,C,35.0,0.294341,3431.325,85.68838,0.005626
101310.0,2022-01-07,60.0,C,40.0,0.295599,3378.335,103.8041,0.005789
101310.0,2022-01-07,60.0,C,45.0,0.297105,3327.496,123.8061,0.00596
101310.0,2022-01-07,60.0,C,50.0,0.298836,3277.751,145.9473,0.006226
101310.0,2022-01-07,60.0,C,55.0,0.301113,3228.201,170.7378,0.006826
101310.0,2022-01-07,60.0,C,60.0,0.304644,3177.642,199.1618,0.008255
101310.0,2022-01-07,60.0,C,65.0,0.310406,3124.328,232.7869,0.010854
101310.0,2022-01-07,60.0,C,70.0,0.319022,3065.85,273.5914,0.014277
101310.0,2022-01-07,60.0,C,75.0,0.329962,2999.653,323.3779,0.018959
101310.0,2022-01-07,60.0,C,80.0,0.342802,2922.551,384.9084,0.028778
101310.0,2022-01-07,60.0,C,85.0,0.359431,2827.41,465.3543,0.048409
101310.0,2022-01-07,60.0,C,90.0,0.384028,2697.604,581.3174,0.077735
101310.0,2022-01-07,91.0,P,-90.0,0.272807,3901.868,667.8881,0.003681
101310.0,2022-01-07,91.0,P,-85.0,0.273319,3778.875,557.2274,0.003717
101310.0,2022-01-07,91.0,P,-80.0,0.274438,3683.61,475.9722,0.003937
101310.0,2022-01-07,91.0,P,-75.0,0.27621,3603.884,411.9619,0.004014
101310.0,2022-01-07,91.0,P,-70.0,0.278229,3533.051,358.5974,0.003899
101310.0,2022-01-07,91.0,P,-65.0,0.28032,3467.774,312.6264,0.003739
101310.0,2022-01-07,91.0,P,-60.0,0.282256,3405.918,271.9778,0.003563
101310.0,2022-01-07,91.0,P,-55.0,0.283941,3346.132,235.4509,0.003669
101310.0,2022-01-07,91.0,P,-50.0,0.285719,3287.612,202.6232,0.004109
101310.0,2022-01-07,91.0,P,-45.0,0.287854,3229.394,173.0753,0.004683
101310.0,2022-01-07,91.0,P,-40.0,0.290405,3170.311,146.2454,0.005502
101310.0,2022-01-07,91.0,P,-35.0,0.293772,3109.034,121.9254,0.007219
101310.0,2022-01-07,91.0,P,-30.0,0.299382,3043.099,100.2216,0.010263
101310.0,2022-01-07,91.0,P,-25.0,0.308625,2968.468,80.82665,0.013782
101310.0,2022-01-07,91.0,P,-20.0,0.320238,2881.562,62.69379,0.018528
101310.0,2022-01-07,91.0,P,-15.0,0.333756,2776.851,45.41206,0.027543
101310.0,2022-01-07,91.0,P,-10.0,0.351014,2640.367,29.05731,0.039921
101310.0,2022-01-07,91.0,C,10.0,0.30091,3991.423,21.75258,0.021156
101310.0,2022-01-07,91.0,C,15.0,0.292722,3828.568,34.61953,0.014409
101310.0,2022-01-07,91.0,C,20.0,0.288123,3712.684,48.8275,0.007862
101310.0,2022-01-07,91.0,C,25.0,0.287002,3622.846,64.76929,0.004311
101310.0,2022-01-07,91.0,C,30.0,0.287804,3546.671,82.6105,0.003606
101310.0,2022-01-07,91.0,C,35.0,0.289359,3477.892,102.3876,0.003555
101310.0,2022-01-07,91.0,C,40.0,0.290999,3413.307,124.1166,0.003511
101310.0,2022-01-07,91.0,C,45.0,0.292515,3351.21,147.9491,0.003764
101310.0,2022-01-07,91.0,C,50.0,0.294231,3290.635,174.2906,0.004366
101310.0,2022-01-07,91.0,C,55.0,0.296432,3230.506,203.7202,0.005123
101310.0,2022-01-07,91.0,C,60.0,0.299216,3169.525,236.9254,0.006191
101310.0,2022-01-07,91.0,C,65.0,0.303104,3106.188,275.1859,0.008398
101310.0,2022-01-07,91.0,C,70.0,0.309899,3037.637,321.5175,0.012517
101310.0,2022-01-07,91.0,C,75.0,0.321548,2958.973,380.5083,0.018912
101310.0,2022-01-07,91.0,C,80.0,0.33768,2864.932,456.3072,0.032237
101310.0,2022-01-07,91.0,C,85.0,0.360742,2744.994,559.0768,0.056678
101310.0,2022-01-07,91.0,C,90.0,0.39559,2576.972,710.5417,0.08533
101310.0,2022-01-07,122.0,P,-90.0,0.275859,4030.398,798.5862,0.003475
101310.0,2022-01-07,122.0,P,-85.0,0.276328,3883.312,665.6901,0.00336
101310.0,2022-01-07,122.0,P,-80.0,0.277003,3768.666,567.1136,0.003315
101310.0,2022-01-07,122.0,P,-75.0,0.277967,3672.501,488.8564,0.00343
101310.0,2022-01-07,122.0,P,-70.0,0.27934,3587.913,424.1316,0.003793
101310.0,2022-01-07,122.0,P,-65.0,0.281197,3510.951,369.1876,0.004187
101310.0,2022-01-07,122.0,P,-60.0,0.283309,3438.664,321.2401,0.004458
101310.0,2022-01-07,122.0,P,-55.0,0.285464,3369.032,278.4471,0.004831
101310.0,2022-01-07,122.0,P,-50.0,0.287806,3300.864,240.0137,0.005461
